EmployeeID,Age,Gender,Department,JobRole,Education,EducationField,MaritalStatus,BusinessTravel,MonthlyIncome,PercentSalaryHike,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,TotalWorkingYears,NumCompaniesWorked,OverTime,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,RelationshipSatisfaction,JobInvolvement,PerformanceRating,DistanceFromHome,Attrition
EMP0876,23,Female,IT,Software Engineer,College,Life Sciences,Married,Travel_Frequently,8190,14,0,0,0,7,0,No,2,4,2,1,4,4,29,Yes
EMP0877,53,Male,Finance,Accountant,Master,Human Resources,Married,Travel_Frequently,7461,13,21,6,21,25,2,No,1,3,1,2,2,3,23,Yes
EMP0878,35,Male,Sales,Sales Representative,Bachelor,Life Sciences,Married,Travel_Frequently,3202,20,4,4,1,10,6,No,4,2,1,3,2,3,6,No
EMP0879,53,Female,Research & Development,Manager,Bachelor,Technical Degree,Married,Travel_Frequently,13125,16,7,7,5,7,3,No,3,2,3,3,4,4,7,Yes
EMP0880,49,Female,Research & Development,Laboratory Technician,Master,Other,Married,Travel_Frequently,3891,24,6,1,2,6,7,Yes,1,1,3,4,3,4,1,No
EMP0881,46,Male,Finance,Accountant,Bachelor,Marketing,Single,Travel_Rarely,5270,20,9,1,0,16,2,Yes,2,1,1,1,2,3,12,Yes
EMP0882,46,Female,Research & Development,Manager,Master,Technical Degree,Single,Travel_Rarely,12689,21,10,4,9,13,7,Yes,2,1,1,1,4,3,22,Yes
EMP0883,48,Female,Research & Development,Manager,Master,Marketing,Married,Travel_Rarely,15060,24,18,12,2,25,3,No,4,3,1,1,1,3,16,No
EMP0884,41,Female,Marketing,Marketing Executive,Bachelor,Human Resources,Single,Travel_Rarely,6818,22,19,12,16,25,6,No,1,1,3,2,3,3,19,No
EMP0885,50,Male,Research & Development,Research Scientist,College,Other,Married,Travel_Rarely,8018,18,13,10,10,14,5,No,1,2,3,1,2,3,2,No
EMP0886,39,Female,Marketing,Content Specialist,Bachelor,Medical,Divorced,Travel_Rarely,3976,13,4,1,3,7,4,No,1,2,1,3,2,3,27,No
EMP0887,29,Male,Research & Development,Laboratory Technician,Bachelor,Medical,Married,Travel_Rarely,3638,23,7,4,4,11,0,No,1,4,2,3,3,4,20,Yes
EMP0888,55,Male,Finance,Finance Manager,College,Other,Married,Travel_Rarely,12490,23,7,1,6,7,6,No,1,2,1,3,1,3,2,No
EMP0889,47,Male,Sales,Sales Representative,Master,Other,Divorced,Travel_Rarely,3855,15,7,4,1,9,7,No,4,1,2,4,3,3,6,No
EMP0890,45,Female,Human Resources,HR Executive,Bachelor,Technical Degree,Single,Travel_Frequently,7485,20,21,12,16,26,1,No,4,3,2,4,2,4,28,No
EMP0891,39,Male,IT,IT Support,College,Human Resources,Married,Travel_Rarely,5565,16,14,8,12,14,6,Yes,2,4,3,1,3,3,25,Yes
EMP0892,30,Male,Research & Development,Manager,Bachelor,Life Sciences,Divorced,Travel_Rarely,13031,11,2,2,0,8,5,No,4,3,2,2,3,4,2,No
EMP0893,32,Female,Sales,Sales Executive,College,Medical,Single,Travel_Frequently,8056,17,10,7,7,16,3,No,1,2,2,4,1,4,12,No
EMP0894,25,Male,Sales,Sales Executive,College,Medical,Married,Travel_Rarely,5957,17,1,0,0,8,3,Yes,3,2,2,1,4,3,19,No
EMP0895,51,Male,Sales,Sales Representative,Master,Human Resources,Divorced,Travel_Rarely,5330,20,20,20,18,20,0,No,1,3,4,4,1,4,26,No
EMP0896,26,Male,IT,IT Manager,Bachelor,Medical,Married,Travel_Rarely,14238,12,0,0,0,6,3,Yes,4,4,1,4,4,3,20,No
EMP0897,22,Male,Human Resources,Recruiter,Master,Technical Degree,Single,Travel_Frequently,4241,23,0,0,0,1,6,Yes,3,1,4,4,2,4,18,No
EMP0898,54,Female,Sales,Sales Representative,Doctor,Medical,Divorced,Non-Travel,4432,14,10,1,5,12,0,No,4,3,2,1,2,3,12,Yes
EMP0899,23,Male,Research & Development,Research Director,Bachelor,Human Resources,Divorced,Travel_Rarely,12051,21,1,1,0,4,7,Yes,2,3,2,3,2,3,22,Yes
EMP0900,32,Female,Finance,Financial Analyst,Doctor,Technical Degree,Married,Travel_Rarely,6315,19,2,0,1,7,6,No,4,3,1,2,2,3,6,No
EMP0901,39,Male,Research & Development,Manager,Doctor,Other,Married,Travel_Rarely,9997,11,3,0,1,5,6,No,4,1,1,1,3,4,5,No
EMP0902,31,Male,Research & Development,Manager,Master,Marketing,Divorced,Travel_Rarely,11164,22,9,9,8,13,7,No,4,2,4,4,3,3,10,Yes
EMP0903,24,Male,Sales,Sales Manager,College,Medical,Married,Travel_Frequently,10724,17,0,0,0,3,3,No,3,4,1,4,4,3,23,No
EMP0904,27,Male,Sales,Sales Representative,Master,Medical,Married,Travel_Rarely,2942,14,1,1,0,6,0,No,2,2,4,3,2,3,10,Yes
EMP0905,42,Male,Research & Development,Research Director,Bachelor,Technical Degree,Divorced,Travel_Rarely,13179,21,7,5,1,13,1,No,2,4,1,2,1,3,15,No
EMP0906,36,Male,Research & Development,Research Director,Master,Marketing,Divorced,Travel_Frequently,14942,17,14,5,7,21,3,No,4,1,1,3,4,3,5,No
EMP0907,31,Male,Finance,Finance Manager,Doctor,Technical Degree,Married,Travel_Frequently,11703,17,0,0,0,2,0,No,3,2,3,3,3,3,23,Yes
EMP0908,51,Male,Research & Development,Research Scientist,Master,Technical Degree,Married,Travel_Rarely,7395,17,15,6,8,17,5,Yes,1,3,3,2,4,3,1,No
EMP0909,43,Male,IT,IT Manager,Bachelor,Other,Divorced,Non-Travel,11502,11,2,1,1,6,4,No,2,2,2,1,3,3,6,No
EMP0910,35,Male,Human Resources,HR Manager,Doctor,Human Resources,Married,Travel_Rarely,8286,15,3,2,0,9,6,No,3,4,1,4,1,3,23,No
EMP0911,24,Male,Finance,Financial Analyst,Bachelor,Human Resources,Married,Travel_Rarely,6638,22,2,1,2,2,2,No,3,2,3,4,2,3,20,No
EMP0912,24,Female,Sales,Sales Executive,Bachelor,Other,Divorced,Non-Travel,6076,16,2,1,1,2,6,No,4,4,3,4,1,3,22,Yes
EMP0913,49,Male,IT,Software Engineer,Master,Medical,Single,Travel_Rarely,11392,14,20,9,16,22,2,No,4,4,1,1,4,4,9,No
EMP0914,24,Female,Research & Development,Research Director,Master,Life Sciences,Married,Travel_Rarely,13409,18,1,1,1,3,7,No,4,2,3,2,2,4,23,No
EMP0915,37,Male,Finance,Financial Analyst,Bachelor,Medical,Married,Non-Travel,7210,14,1,1,1,7,3,No,3,2,4,1,1,3,16,No
EMP0916,43,Male,Research & Development,Research Director,Bachelor,Other,Married,Travel_Rarely,12536,19,21,1,21,28,3,No,4,4,1,3,1,3,2,No
EMP0917,30,Female,Marketing,Content Specialist,Bachelor,Technical Degree,Married,Travel_Rarely,3789,21,1,0,0,4,3,No,2,4,2,3,3,3,20,Yes
EMP0918,48,Male,Sales,Sales Executive,Master,Medical,Divorced,Non-Travel,7707,20,21,16,4,24,0,Yes,3,3,2,2,2,4,27,Yes
EMP0919,27,Female,Sales,Sales Representative,Master,Human Resources,Married,Travel_Frequently,3641,23,2,2,2,4,7,No,3,4,1,2,4,3,18,No
EMP0920,22,Male,Research & Development,Laboratory Technician,Bachelor,Other,Single,Travel_Rarely,3012,21,0,0,0,4,6,No,4,3,3,1,2,4,17,Yes
EMP0921,39,Female,Sales,Sales Manager,Bachelor,Technical Degree,Single,Travel_Rarely,10175,11,13,13,5,19,0,No,4,4,3,4,4,3,11,Yes
EMP0922,30,Male,Sales,Sales Representative,College,Marketing,Divorced,Travel_Rarely,3645,21,0,0,0,2,4,No,4,1,2,2,1,3,12,Yes
EMP0923,55,Female,Sales,Sales Representative,Bachelor,Marketing,Married,Travel_Rarely,4584,20,7,3,4,14,3,No,4,3,4,2,3,3,9,No
EMP0924,26,Female,IT,IT Support,Master,Life Sciences,Divorced,Travel_Rarely,3180,24,1,1,0,6,0,No,4,4,2,1,2,4,17,No
EMP0925,27,Female,IT,IT Support,Master,Technical Degree,Single,Travel_Frequently,4207,12,0,0,0,5,2,No,2,4,3,1,4,4,19,Yes
EMP0926,36,Male,Finance,Accountant,Bachelor,Human Resources,Married,Travel_Frequently,5881,14,0,0,0,6,6,No,1,3,1,3,4,3,22,No
EMP0927,29,Male,Research & Development,Manager,Master,Human Resources,Divorced,Non-Travel,14107,23,6,1,0,12,3,No,1,1,4,3,3,3,4,Yes
EMP0928,53,Female,Finance,Finance Manager,Bachelor,Marketing,Married,Travel_Rarely,14087,21,10,1,6,14,0,No,2,3,3,2,4,4,4,No
EMP0929,55,Female,IT,Data Analyst,Master,Other,Single,Travel_Rarely,9970,12,23,8,13,24,6,No,3,1,3,2,4,3,26,Yes
EMP0930,33,Male,Sales,Sales Executive,Bachelor,Technical Degree,Married,Travel_Rarely,5033,16,0,0,0,1,7,No,2,3,3,1,2,3,19,No
EMP0931,27,Female,Marketing,Content Specialist,Master,Other,Divorced,Travel_Rarely,3529,23,1,1,0,3,5,No,3,3,2,3,3,3,7,Yes
EMP0932,28,Male,Sales,Sales Manager,Bachelor,Other,Divorced,Travel_Rarely,8469,11,0,0,0,2,6,No,4,4,4,4,4,4,12,Yes
EMP0933,31,Male,IT,Data Analyst,Master,Technical Degree,Married,Travel_Rarely,7928,24,4,1,0,5,4,No,3,1,1,3,4,3,2,No
EMP0934,54,Female,Sales,Sales Representative,College,Other,Divorced,Travel_Rarely,4783,20,7,1,4,11,1,No,4,2,3,4,2,3,5,No
EMP0935,25,Male,Research & Development,Research Director,College,Life Sciences,Single,Travel_Frequently,11012,19,3,2,0,3,6,Yes,4,4,2,1,4,3,29,Yes
EMP0936,31,Male,Sales,Sales Executive,Bachelor,Life Sciences,Married,Travel_Rarely,5979,17,8,8,5,11,4,No,1,2,1,3,1,4,10,No
EMP0937,41,Female,IT,IT Support,Bachelor,Human Resources,Single,Travel_Frequently,4371,15,3,1,0,6,7,No,4,3,4,3,1,3,13,No
EMP0938,51,Male,Finance,Finance Manager,Bachelor,Marketing,Single,Travel_Rarely,10649,13,2,2,1,7,4,No,4,3,2,4,3,3,6,Yes
EMP0939,55,Male,Marketing,Marketing Manager,Bachelor,Human Resources,Married,Travel_Rarely,11479,15,18,6,10,20,2,No,4,2,2,3,1,3,6,No
EMP0940,53,Female,Human Resources,HR Manager,Bachelor,Human Resources,Divorced,Travel_Rarely,12208,15,15,11,15,17,6,No,2,2,2,2,2,3,14,Yes
EMP0941,41,Male,Research & Development,Laboratory Technician,Below College,Other,Married,Travel_Rarely,4585,20,9,2,1,14,1,Yes,3,2,2,4,3,4,19,No
EMP0942,23,Male,Finance,Finance Manager,College,Human Resources,Single,Travel_Rarely,11782,16,0,0,0,1,4,No,3,2,4,3,3,3,26,Yes
EMP0943,35,Male,Sales,Sales Representative,Master,Medical,Single,Travel_Rarely,5135,22,9,3,1,9,0,No,2,1,1,4,4,3,12,No
EMP0944,24,Male,Sales,Sales Manager,Bachelor,Marketing,Married,Travel_Frequently,9907,22,1,1,0,4,2,No,3,4,4,1,2,4,8,No
EMP0945,38,Male,Finance,Finance Manager,Bachelor,Medical,Single,Travel_Rarely,14021,17,14,0,2,21,3,No,4,3,2,2,2,3,3,No
EMP0946,43,Female,IT,Data Analyst,Bachelor,Human Resources,Single,Travel_Rarely,8090,13,5,5,5,6,0,No,1,4,2,4,3,4,22,Yes
EMP0947,37,Female,Research & Development,Manager,Bachelor,Life Sciences,Married,Travel_Rarely,13467,12,15,7,2,18,5,No,3,3,2,4,3,3,20,No
EMP0948,41,Male,Research & Development,Research Director,Bachelor,Human Resources,Married,Non-Travel,14668,12,6,5,1,11,3,Yes,4,4,1,4,3,3,28,No
EMP0949,56,Female,IT,IT Support,College,Other,Married,Travel_Rarely,6373,15,21,9,10,26,2,No,3,2,4,4,3,3,27,No
EMP0950,55,Male,Finance,Finance Manager,Bachelor,Other,Single,Travel_Rarely,12179,11,7,5,7,13,1,No,4,3,2,4,2,3,25,No
EMP0951,42,Male,Sales,Sales Executive,Bachelor,Technical Degree,Single,Travel_Rarely,5421,15,2,1,0,8,7,No,2,1,4,4,1,3,6,No
EMP0952,38,Male,Sales,Sales Manager,Bachelor,Marketing,Single,Travel_Rarely,12047,11,4,1,4,4,5,Yes,3,3,4,1,2,3,18,No
EMP0953,43,Female,IT,Software Engineer,College,Life Sciences,Single,Travel_Rarely,9382,17,15,12,5,16,5,No,2,4,2,1,2,3,2,Yes
EMP0954,42,Male,IT,IT Manager,College,Other,Married,Non-Travel,14290,14,15,5,0,16,1,No,2,4,1,2,3,3,16,No
EMP0955,32,Female,Sales,Sales Executive,Master,Other,Single,Non-Travel,5867,15,9,2,6,9,0,Yes,3,4,1,4,2,3,29,Yes
EMP0956,40,Male,Marketing,Marketing Manager,Master,Medical,Married,Travel_Rarely,10341,21,6,6,1,6,7,No,3,4,4,2,4,4,18,No
EMP0957,57,Male,IT,IT Manager,College,Other,Married,Travel_Rarely,13056,23,22,21,6,22,4,No,4,1,3,4,2,3,16,No
EMP0958,28,Male,Sales,Sales Manager,Bachelor,Other,Married,Non-Travel,12007,16,2,0,1,8,6,No,1,4,2,4,2,4,3,Yes
EMP0959,43,Male,IT,IT Manager,Bachelor,Other,Divorced,Travel_Rarely,11245,16,1,1,0,1,6,Yes,1,1,1,4,2,4,11,No
EMP0960,38,Male,Research & Development,Research Scientist,Master,Medical,Married,Travel_Rarely,8715,22,13,8,6,19,2,No,4,4,4,1,2,3,17,Yes
EMP0961,47,Male,Sales,Sales Representative,Doctor,Technical Degree,Divorced,Non-Travel,6419,11,17,1,6,23,0,No,3,2,3,1,3,3,19,No
EMP0962,26,Male,Marketing,Marketing Executive,College,Other,Married,Travel_Rarely,4881,23,3,0,3,10,4,No,2,2,4,1,1,3,20,No
EMP0963,23,Female,IT,Software Engineer,Master,Medical,Divorced,Travel_Frequently,7799,19,1,1,1,3,0,No,2,1,2,4,3,4,1,No
EMP0964,56,Male,Human Resources,Recruiter,Master,Marketing,Divorced,Travel_Frequently,5056,24,9,1,9,10,0,No,3,4,2,3,2,3,9,No
EMP0965,30,Female,IT,IT Support,Bachelor,Life Sciences,Single,Travel_Rarely,3610,15,4,0,3,7,3,No,2,4,2,2,3,3,11,Yes
EMP0966,46,Female,Research & Development,Research Director,Doctor,Human Resources,Single,Travel_Rarely,13090,13,7,2,0,7,0,Yes,1,2,2,2,3,4,12,Yes
EMP0967,41,Male,Marketing,Content Specialist,Bachelor,Other,Single,Travel_Frequently,4359,17,4,4,4,11,3,No,4,2,3,4,2,3,1,No
EMP0968,51,Male,Sales,Sales Manager,Doctor,Other,Divorced,Travel_Frequently,9564,11,6,2,4,12,6,No,1,4,2,1,2,3,25,Yes
EMP0969,32,Male,Sales,Sales Executive,Doctor,Life Sciences,Married,Travel_Rarely,7119,15,8,3,8,9,7,No,1,4,4,4,4,3,15,Yes
EMP0970,49,Male,Human Resources,Recruiter,Bachelor,Technical Degree,Married,Travel_Rarely,6311,16,12,9,8,13,6,No,4,2,2,4,3,4,27,No
EMP0971,42,Female,Marketing,Content Specialist,Master,Medical,Single,Non-Travel,3472,17,0,0,0,4,3,No,3,3,1,3,2,3,10,Yes
EMP0972,42,Female,Research & Development,Research Scientist,Bachelor,Technical Degree,Single,Travel_Rarely,7193,15,5,0,4,7,3,No,3,1,3,2,3,3,18,No
EMP0973,38,Male,Finance,Financial Analyst,Bachelor,Human Resources,Single,Travel_Rarely,6557,22,8,5,6,13,1,No,4,4,4,1,1,3,13,No
EMP0974,57,Male,IT,IT Manager,Bachelor,Other,Single,Travel_Rarely,10849,17,9,7,2,16,4,No,3,2,3,1,1,3,25,No
EMP0975,56,Male,Sales,Sales Executive,College,Human Resources,Married,Travel_Rarely,7846,11,18,11,7,25,7,No,1,4,2,2,3,3,10,Yes
EMP0976,23,Female,Marketing,Marketing Manager,Doctor,Marketing,Married,Non-Travel,10969,20,1,0,1,2,0,No,4,2,2,1,1,3,1,No
EMP0977,51,Female,Finance,Accountant,Bachelor,Marketing,Married,Non-Travel,6783,12,8,0,2,12,5,Yes,3,3,1,1,3,3,11,No
EMP0978,43,Female,Sales,Sales Manager,Master,Technical Degree,Married,Travel_Frequently,10694,16,14,12,11,15,4,No,2,3,1,4,4,3,4,No
EMP0979,35,Male,Sales,Sales Representative,Master,Medical,Married,Non-Travel,5059,17,13,8,13,18,0,No,4,2,3,3,1,3,2,No
EMP0980,27,Male,Marketing,Marketing Manager,Bachelor,Other,Divorced,Travel_Rarely,9285,15,2,2,1,3,6,No,3,1,4,4,2,4,9,No
EMP0981,49,Female,Research & Development,Research Director,Below College,Medical,Married,Travel_Rarely,14983,16,23,14,6,24,0,Yes,1,2,2,4,3,3,22,Yes
EMP0982,26,Male,Marketing,Marketing Executive,Master,Life Sciences,Married,Travel_Rarely,5456,14,4,4,4,7,6,No,4,4,1,2,4,3,17,Yes
EMP0983,22,Male,Sales,Sales Manager,Doctor,Human Resources,Single,Travel_Rarely,8583,20,0,0,0,4,1,No,1,2,2,3,2,4,5,No
EMP0984,40,Female,Sales,Sales Manager,Bachelor,Technical Degree,Divorced,Non-Travel,11275,11,6,5,0,12,6,No,2,2,4,1,1,4,26,No
EMP0985,57,Male,Sales,Sales Manager,Master,Human Resources,Married,Travel_Rarely,11245,19,11,0,0,18,0,Yes,1,2,4,3,4,3,1,No
EMP0986,45,Male,IT,IT Manager,Bachelor,Marketing,Single,Travel_Rarely,15496,14,23,17,23,25,3,No,3,3,2,1,3,3,5,Yes
EMP0987,50,Male,Finance,Accountant,College,Other,Married,Travel_Rarely,6826,18,7,4,6,14,5,No,1,3,1,3,1,4,3,No
EMP0988,28,Male,Human Resources,HR Manager,Master,Other,Married,Travel_Rarely,8837,21,0,0,0,3,3,No,4,2,3,3,2,4,28,No
EMP0989,41,Male,Sales,Sales Representative,Doctor,Technical Degree,Divorced,Non-Travel,4431,18,6,3,4,11,1,No,2,2,4,3,4,4,24,Yes
EMP0990,24,Female,Sales,Sales Manager,Master,Marketing,Married,Travel_Frequently,9646,15,0,0,0,7,5,No,3,4,1,2,3,3,15,No
EMP0991,35,Female,Research & Development,Research Director,Master,Marketing,Divorced,Travel_Rarely,12449,15,8,2,7,9,2,No,2,3,1,1,1,3,13,No
EMP0992,37,Male,Research & Development,Research Scientist,Below College,Technical Degree,Divorced,Travel_Rarely,7074,15,4,3,4,7,3,Yes,1,1,4,1,3,3,8,No
EMP0993,47,Female,IT,Data Analyst,Master,Other,Married,Travel_Rarely,7865,16,16,1,15,21,6,No,3,2,3,2,3,4,18,No
EMP0994,39,Male,Finance,Accountant,Bachelor,Technical Degree,Divorced,Travel_Rarely,6779,15,9,7,0,15,4,Yes,4,3,1,2,4,4,29,No
EMP0995,40,Female,Human Resources,HR Manager,Master,Human Resources,Married,Travel_Rarely,10857,15,15,7,12,19,6,No,4,1,4,1,1,4,20,No
EMP0996,25,Female,Marketing,Marketing Executive,College,Life Sciences,Divorced,Travel_Rarely,4200,22,2,0,0,8,4,Yes,2,2,4,1,4,4,1,No
EMP0997,52,Female,Sales,Sales Manager,Doctor,Human Resources,Married,Travel_Rarely,8988,24,0,0,0,0,4,No,1,1,3,1,3,3,9,No
EMP0998,41,Male,Research & Development,Research Director,Master,Life Sciences,Single,Travel_Rarely,16453,19,16,11,3,17,2,Yes,3,1,3,1,2,3,27,No
EMP0999,49,Female,Finance,Accountant,Bachelor,Human Resources,Single,Travel_Rarely,4832,14,4,4,3,9,6,Yes,3,4,1,4,4,3,18,Yes
EMP1000,33,Female,Sales,Sales Manager,Bachelor,Human Resources,Single,Non-Travel,12888,11,10,10,10,10,4,Yes,3,3,2,3,3,3,5,Yes
EMP1001,53,Male,Human Resources,Recruiter,Bachelor,Other,Married,Travel_Frequently,5551,15,7,3,1,13,3,No,3,1,2,1,2,4,1,No
EMP1002,23,Male,Research & Development,Laboratory Technician,Doctor,Medical,Single,Travel_Frequently,2590,23,1,0,0,4,2,Yes,2,3,4,2,1,3,24,Yes
EMP1003,55,Female,IT,IT Manager,Bachelor,Technical Degree,Divorced,Travel_Rarely,17432,19,21,19,18,23,3,No,2,2,2,2,1,3,25,Yes
EMP1004,47,Female,IT,Data Analyst,Bachelor,Marketing,Married,Travel_Rarely,8172,23,5,2,4,10,2,Yes,1,4,3,3,2,3,17,Yes
EMP1005,23,Male,Marketing,Content Specialist,Master,Other,Single,Travel_Rarely,4163,18,0,0,0,1,1,Yes,4,4,3,1,3,4,19,Yes
EMP1006,47,Female,IT,Software Engineer,Below College,Human Resources,Divorced,Travel_Rarely,7246,23,5,2,5,8,1,No,2,1,1,1,1,3,14,No
EMP1007,57,Male,IT,IT Manager,Bachelor,Other,Single,Travel_Rarely,12248,20,9,9,3,12,2,Yes,1,3,3,1,3,3,5,No
EMP1008,39,Female,Research & Development,Laboratory Technician,Bachelor,Life Sciences,Married,Non-Travel,2980,22,0,0,0,4,3,No,2,3,4,1,3,3,3,Yes
EMP1009,41,Male,Research & Development,Research Director,Master,Medical,Single,Travel_Rarely,16927,19,15,14,3,16,7,Yes,4,4,4,1,1,3,12,Yes
EMP1010,40,Male,Sales,Sales Manager,College,Other,Married,Travel_Frequently,10191,12,16,8,1,18,3,No,3,3,4,3,1,3,11,No
EMP1011,42,Male,IT,Data Analyst,Master,Technical Degree,Divorced,Travel_Rarely,7986,17,12,1,5,17,7,No,2,4,2,1,4,4,19,No
EMP1012,42,Female,Research & Development,Research Director,Bachelor,Marketing,Married,Travel_Rarely,14573,19,17,8,3,17,2,No,2,4,3,1,2,3,7,Yes
EMP1013,42,Male,Marketing,Content Specialist,Bachelor,Human Resources,Divorced,Non-Travel,3851,23,2,1,1,6,1,No,4,4,2,4,1,4,28,Yes
EMP1014,28,Female,Sales,Sales Manager,Bachelor,Technical Degree,Divorced,Travel_Rarely,11533,11,2,0,0,8,5,Yes,3,4,2,2,1,3,13,No
EMP1015,51,Male,Research & Development,Manager,Below College,Medical,Single,Travel_Rarely,10809,21,0,0,0,0,2,No,4,1,1,4,3,3,21,No
EMP1016,33,Male,Finance,Finance Manager,College,Medical,Divorced,Travel_Frequently,12546,11,2,2,1,3,2,No,2,4,4,1,2,3,14,No
EMP1017,54,Female,Research & Development,Research Scientist,Bachelor,Human Resources,Married,Travel_Rarely,9966,22,18,3,1,18,0,No,1,4,4,3,3,4,24,No
EMP1018,43,Male,Research & Development,Manager,Master,Marketing,Married,Non-Travel,13963,19,20,8,2,20,4,No,2,1,3,2,1,3,28,No
EMP1019,37,Female,Marketing,Content Specialist,Bachelor,Human Resources,Married,Non-Travel,6774,23,12,6,2,18,6,No,4,2,3,4,1,3,15,No
EMP1020,32,Female,Human Resources,Recruiter,Bachelor,Life Sciences,Divorced,Travel_Rarely,3984,15,1,0,0,5,0,Yes,1,4,4,3,3,3,8,No
EMP1021,36,Female,Sales,Sales Representative,Master,Marketing,Married,Travel_Frequently,4794,20,9,6,8,14,3,No,3,1,2,3,4,3,18,No
EMP1022,39,Female,Sales,Sales Manager,Doctor,Marketing,Divorced,Travel_Rarely,10287,23,6,6,0,12,1,No,3,1,3,3,1,3,25,No
EMP1023,31,Male,Sales,Sales Executive,Master,Marketing,Married,Travel_Rarely,6820,24,0,0,0,5,4,Yes,1,1,2,4,4,3,1,No
EMP1024,50,Female,Finance,Finance Manager,Bachelor,Technical Degree,Married,Travel_Rarely,9439,17,2,2,0,5,1,Yes,3,4,4,3,3,3,17,No
EMP1025,51,Female,Research & Development,Laboratory Technician,Master,Life Sciences,Married,Travel_Rarely,5990,17,21,20,0,22,4,No,4,1,1,1,3,3,14,No
EMP1026,50,Female,Sales,Sales Manager,Master,Medical,Married,Travel_Rarely,11606,21,7,5,7,13,3,Yes,2,1,2,1,1,3,28,Yes
EMP1027,37,Female,Marketing,Marketing Manager,Bachelor,Medical,Single,Travel_Rarely,10121,14,5,4,0,6,2,No,4,1,4,4,1,3,22,No
EMP1028,39,Female,Sales,Sales Manager,Below College,Life Sciences,Divorced,Travel_Rarely,12919,23,14,12,2,14,5,No,4,1,1,2,2,3,16,Yes
EMP1029,35,Male,IT,IT Manager,Master,Life Sciences,Single,Travel_Rarely,13554,14,12,12,10,19,3,Yes,3,2,3,1,3,3,2,Yes
EMP1030,38,Male,IT,IT Manager,Master,Technical Degree,Divorced,Travel_Rarely,13830,23,9,3,7,10,5,Yes,2,4,4,2,4,3,3,Yes
EMP1031,33,Male,IT,IT Support,Master,Other,Married,Travel_Rarely,4380,21,4,4,3,9,0,No,2,2,1,4,1,3,26,Yes
EMP1032,38,Female,Sales,Sales Representative,College,Human Resources,Married,Non-Travel,4574,16,8,3,2,12,4,Yes,1,4,1,1,2,3,19,Yes
EMP1033,42,Female,Human Resources,HR Executive,Bachelor,Human Resources,Married,Non-Travel,6056,20,19,19,7,26,5,No,3,4,1,4,3,3,9,Yes
EMP1034,52,Female,IT,IT Manager,Bachelor,Medical,Single,Travel_Rarely,10999,12,3,3,2,3,6,No,3,1,2,4,3,4,14,Yes
EMP1035,45,Female,Research & Development,Research Director,Master,Marketing,Married,Travel_Frequently,12828,20,13,1,4,18,5,No,2,2,2,3,2,3,12,Yes
EMP1036,36,Female,Research & Development,Laboratory Technician,Master,Medical,Married,Non-Travel,4142,14,12,12,0,12,6,No,3,2,2,1,3,3,8,No
EMP1037,44,Female,Sales,Sales Manager,Bachelor,Technical Degree,Single,Travel_Rarely,9264,17,11,6,10,11,6,No,3,2,1,3,2,3,6,No
EMP1038,23,Female,IT,Data Analyst,Bachelor,Medical,Married,Travel_Rarely,5823,16,0,0,0,5,4,Yes,1,4,2,4,4,4,28,No
EMP1039,36,Male,Sales,Sales Executive,Doctor,Technical Degree,Married,Travel_Rarely,7375,18,6,1,1,7,6,Yes,3,4,3,1,4,3,12,No
EMP1040,56,Male,Finance,Finance Manager,Master,Medical,Divorced,Non-Travel,15303,16,24,21,7,31,6,No,2,4,4,3,4,3,17,Yes
EMP1041,55,Female,Sales,Sales Manager,College,Technical Degree,Married,Non-Travel,13207,15,15,12,4,21,7,No,4,4,3,2,4,3,27,Yes
EMP1042,38,Female,IT,IT Manager,Doctor,Medical,Divorced,Non-Travel,10757,12,9,3,6,14,3,Yes,3,4,1,3,4,3,20,No
EMP1043,25,Male,Research & Development,Research Scientist,Master,Human Resources,Divorced,Travel_Rarely,6565,16,1,1,0,3,3,No,3,4,1,3,4,4,23,No
EMP1044,33,Female,Human Resources,HR Executive,Master,Human Resources,Married,Non-Travel,5006,12,4,4,4,10,3,Yes,2,2,1,4,1,3,11,Yes
EMP1045,27,Female,Research & Development,Manager,Bachelor,Marketing,Single,Travel_Frequently,12701,21,3,2,2,9,1,Yes,4,1,3,2,3,4,29,Yes
EMP1046,25,Male,Finance,Accountant,Master,Technical Degree,Married,Travel_Rarely,4595,12,3,2,0,7,0,No,1,2,4,1,1,3,28,No
EMP1047,55,Female,Research & Development,Laboratory Technician,Bachelor,Other,Single,Travel_Rarely,5119,17,12,5,11,18,5,No,1,3,4,3,3,3,18,No
EMP1048,30,Male,Finance,Financial Analyst,Bachelor,Human Resources,Single,Travel_Frequently,5963,24,0,0,0,3,5,No,2,3,4,3,4,4,16,No
EMP1049,54,Female,Marketing,Content Specialist,Master,Marketing,Single,Non-Travel,5410,23,6,5,3,7,1,No,3,4,3,1,2,3,8,No
EMP1050,32,Female,Finance,Financial Analyst,Bachelor,Technical Degree,Married,Travel_Rarely,5213,13,0,0,0,0,4,No,1,4,4,3,4,3,11,No
EMP1051,53,Male,Finance,Accountant,Bachelor,Marketing,Married,Travel_Frequently,5756,24,7,6,2,9,6,Yes,2,4,1,4,2,4,22,No
